"Species","AgeClass","BACI.eff","n.years.b","n.years.a","n.sites.per.year","alpha","scenario","sd.Year","sd.Stream","sd.StreamYear","sd.Resid","sd.WS.BACI","nsw_T","nsw_C","sdSite","sdYear","sdSiteYear","sdResid","sdWS.BACI","n_TA","n_TB","n_CA","n_CB","ns_T","ns_C","ny_B","ny_A","mu_TA","mu_TB","mu_CA","mu_CB","baci","dfdenom","ncp","Fcrit","ts.power","Tcrit","os.power.a","os.power.b"
"BKTR","AllAges",1.09861228866811,3,2,5,0.05,122,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,3,2,1.09861228866811,0,0,0,1.09861228866811,35,47.0781699351379,4.1213382003449,0.999998727311302,1.68957245778027,0.999999809389228,5.77315972805081e-15
"BLTR","Immature",1.09861228866811,3,2,5,0.05,125,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,3,2,1.09861228866811,0,0,0,1.09861228866811,35,11.2752903011653,4.1213382003449,0.903957997421105,1.68957245778027,0.950225038489817,3.9037345977988e-07
"BLTR","Mature",1.09861228866811,3,2,5,0.05,128,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,3,2,1.09861228866811,0,0,0,1.09861228866811,35,10.8485632706426,4.1213382003449,0.89290441972548,1.68957245778027,0.943423328724414,5.38202575395275e-07
"BKTR","AllAges",0.693147180559945,4,2,5,0.05,133,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,4,2,0.693147180559945,0,0,0,0.693147180559945,44,20.8227976948329,4.06170646011934,0.993818392594063,1.68022997657212,0.99779151305278,4.116207374949e-10
"BLTR","Immature",0.693147180559945,4,2,5,0.05,136,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,4,2,0.693147180559945,0,0,0,0.693147180559945,44,4.98709039062371,4.06170646011934,0.58875550070011,1.68022997657212,0.710133480911101,6.04167759467034e-05
"BLTR","Mature",0.693147180559945,4,2,5,0.05,139,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,4,2,0.693147180559945,0,0,0,0.693147180559945,44,4.79834790892287,4.06170646011934,0.572458230242597,1.68022997657212,0.695596605407555,7.16517986445453e-05
"BKTR","AllAges",1.09861228866811,4,2,5,0.05,144,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,4,2,1.09861228866811,0,0,0,1.09861228866811,44,52.3090777057088,4.06170646011934,0.999999837567196,1.68022997657212,0.999999977791482,5.77315972805081e-15
"BLTR","Immature",1.09861228866811,4,2,5,0.05,147,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,4,2,1.09861228866811,0,0,0,1.09861228866811,44,12.5281003346281,4.06170646011934,0.93335873796573,1.68022997657212,0.967075565261831,1.4369379930379e-07
"BLTR","Mature",1.09861228866811,4,2,5,0.05,150,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,4,2,1.09861228866811,0,0,0,1.09861228866811,44,12.0539591896029,4.06170646011934,0.924383579379586,1.68022997657212,0.961877653765399,2.04309090978683e-07
"BKTR","AllAges",0.693147180559945,5,2,5,0.05,155,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,5,2,0.693147180559945,0,0,0,0.693147180559945,53,22.3101403873209,4.02301699773367,0.996277598811146,1.6741162367031,0.998724104792406,1.39759315231913e-10
"BLTR","Immature",0.693147180559945,5,2,5,0.05,158,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,5,2,0.693147180559945,0,0,0,0.693147180559945,53,5.34331113281112,4.02301699773367,0.621565771743858,1.6741162367031,0.737949016526752,4.29269321039483e-05
"BLTR","Mature",0.693147180559945,5,2,5,0.05,161,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,5,2,0.693147180559945,0,0,0,0.693147180559945,53,5.14108704527451,4.02301699773367,0.604977397206747,1.6741162367031,0.723558238609224,5.14127800262942e-05
"BKTR","AllAges",1.09861228866811,5,2,5,0.05,166,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,5,2,1.09861228866811,0,0,0,1.09861228866811,53,56.0454403989737,4.02301699773367,0.999999963989862,1.6741162367031,0.999999995345645,1.33226762955019e-15
"BLTR","Immature",1.09861228866811,5,2,5,0.05,169,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,5,2,1.09861228866811,0,0,0,1.09861228866811,53,13.4229646442444,4.02301699773367,0.949144165143046,1.6741162367031,0.975668352252234,7.08635128354729e-08
"BLTR","Mature",1.09861228866811,5,2,5,0.05,172,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,5,2,1.09861228866811,0,0,0,1.09861228866811,53,12.9149562745745,4.02301699773367,0.941550601769754,1.6741162367031,0.971444030216733,1.02993213846325e-07
"BKTR","AllAges",0.693147180559945,2,3,5,0.05,177,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,2,3,0.693147180559945,0,0,0,0.693147180559945,35,18.7405179253496,4.1213382003449,0.987696719341418,1.68957245778027,0.995318285844988,1.88709625703609e-09
"BLTR","Immature",0.693147180559945,2,3,5,0.05,180,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,2,3,0.693147180559945,0,0,0,0.693147180559945,35,4.48838135156134,4.1213382003449,0.539974822251091,1.68957245778027,0.667308227058555,9.8223165475364e-05
"BLTR","Mature",0.693147180559945,2,3,5,0.05,183,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,2,3,0.693147180559945,0,0,0,0.693147180559945,35,4.31851311803059,4.1213382003449,0.524336939935267,1.68957245778027,0.652772324267749,0.000114884130312021
"BKTR","AllAges",1.09861228866811,2,3,5,0.05,188,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,2,3,1.09861228866811,0,0,0,1.09861228866811,35,47.0781699351379,4.1213382003449,0.999998727311302,1.68957245778027,0.999999809389228,5.77315972805081e-15
"BLTR","Immature",1.09861228866811,2,3,5,0.05,191,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,2,3,1.09861228866811,0,0,0,1.09861228866811,35,11.2752903011653,4.1213382003449,0.903957997421105,1.68957245778027,0.950225038489817,3.9037345977988e-07
"BLTR","Mature",1.09861228866811,2,3,5,0.05,194,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,2,3,1.09861228866811,0,0,0,1.09861228866811,35,10.8485632706426,4.1213382003449,0.89290441972548,1.68957245778027,0.943423328724414,5.38202575395275e-07
"BKTR","AllAges",0.693147180559945,3,3,5,0.05,199,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,23.425647406687,4.06170646011934,0.997214619989305,1.68022997657212,0.999092890304053,7.13127334961428e-11
"BLTR","Immature",0.693147180559945,3,3,5,0.05,202,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,5.61047668945167,4.06170646011934,0.639369311403041,1.68022997657212,0.753994371791348,3.47653672889692e-05
"BLTR","Mature",0.693147180559945,3,3,5,0.05,205,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,5.39814139753824,4.06170646011934,0.622682254605264,1.68022997657212,0.739748335414071,4.18934544766936e-05
"BKTR","AllAges",1.09861228866811,3,3,5,0.05,210,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,3,3,1.09861228866811,0,0,0,1.09861228866811,44,58.8477124189223,4.06170646011934,0.999999984586728,1.68022997657212,0.999999998223205,1.77635683940025e-15
"BLTR","Immature",1.09861228866811,3,3,5,0.05,213,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,3,3,1.09861228866811,0,0,0,1.09861228866811,44,14.0941128764566,4.06170646011934,0.956470014212716,1.68022997657212,0.979853528881679,4.56813950000523e-08
"BLTR","Mature",1.09861228866811,3,3,5,0.05,216,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,3,3,1.09861228866811,0,0,0,1.09861228866811,44,13.5607040883032,4.06170646011934,0.949603175014029,1.68022997657212,0.97615675815145,6.73137090512199e-08
"BKTR","AllAges",0.693147180559945,4,3,5,0.05,221,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,4,3,0.693147180559945,0,0,0,0.693147180559945,53,26.7721684647852,4.02301699773367,0.99909117245649,1.6741162367031,0.999731854287981,7.19735382403996e-12
"BLTR","Immature",0.693147180559945,4,3,5,0.05,224,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,4,3,0.693147180559945,0,0,0,0.693147180559945,53,6.41197335937333,4.02301699773367,0.700601658135082,1.6741162367031,0.803667301486409,1.69653995971686e-05
"BLTR","Mature",0.693147180559945,4,3,5,0.05,227,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,4,3,0.693147180559945,0,0,0,0.693147180559945,53,6.16930445432941,4.02301699773367,0.683905987472245,1.6741162367031,0.790179494223864,2.087639531545e-05
"BKTR","AllAges",1.09861228866811,4,3,5,0.05,232,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,4,3,1.09861228866811,0,0,0,1.09861228866811,53,67.2545284787685,4.02301699773367,0.999999999423626,1.6741162367031,0.999999999943185,1.11022302462516e-16
"BLTR","Immature",1.09861228866811,4,3,5,0.05,235,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,4,3,1.09861228866811,0,0,0,1.09861228866811,53,16.1075575730932,4.02301699773367,0.976133244243952,1.6741162367031,0.98973734739241,1.02090396136845e-08
"BLTR","Mature",1.09861228866811,4,3,5,0.05,238,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,4,3,1.09861228866811,0,0,0,1.09861228866811,53,15.4979475294894,4.02301699773367,0.971577188685195,1.6741162367031,0.987484948256008,1.57691522062464e-08
"BKTR","AllAges",0.693147180559945,5,3,5,0.05,243,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,5,3,0.693147180559945,0,0,0,0.693147180559945,62,29.2820592583587,3.99588712591073,0.999618537714269,1.66980416251201,0.999894846876123,1.33770772237085e-12
"BLTR","Immature",0.693147180559945,5,3,5,0.05,246,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,5,3,0.693147180559945,0,0,0,0.693147180559945,62,7.01309586181459,3.99588712591073,0.741201103528635,1.66980416251201,0.835044618413597,1.00097450160819e-05
"BLTR","Mature",0.693147180559945,5,3,5,0.05,249,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,5,3,0.693147180559945,0,0,0,0.693147180559945,62,6.74767674692279,3.99588712591073,0.724831942144022,1.66980416251201,0.822324390563906,1.25103017023509e-05
"BKTR","AllAges",1.09861228866811,5,3,5,0.05,254,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,5,3,1.09861228866811,0,0,0,1.09861228866811,62,73.5596405236528,3.99588712591073,0.999999999953953,1.66980416251201,0.999999999995906,0
"BLTR","Immature",1.09861228866811,5,3,5,0.05,257,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,5,3,1.09861228866811,0,0,0,1.09861228866811,62,17.6176410955708,3.99588712591073,0.985054267774174,1.66980416251201,0.993896185821249,3.36597016925566e-09
"BLTR","Mature",1.09861228866811,5,3,5,0.05,260,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,5,3,1.09861228866811,0,0,0,1.09861228866811,62,16.950880110379,3.99588712591073,0.981808340665813,1.66980416251201,0.992383559809471,5.38527955562529e-09
"BKTR","AllAges",0.693147180559945,2,4,5,0.05,265,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,2,4,0.693147180559945,0,0,0,0.693147180559945,44,20.8227976948328,4.06170646011934,0.993818392594063,1.68022997657212,0.99779151305278,4.116207374949e-10
"BLTR","Immature",0.693147180559945,2,4,5,0.05,268,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,2,4,0.693147180559945,0,0,0,0.693147180559945,44,4.9870903906237,4.06170646011934,0.588755500700108,1.68022997657212,0.7101334809111,6.04167759467034e-05
"BLTR","Mature",0.693147180559945,2,4,5,0.05,271,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,2,4,0.693147180559945,0,0,0,0.693147180559945,44,4.79834790892288,4.06170646011934,0.572458230242597,1.68022997657212,0.695596605407556,7.16517986445453e-05
"BKTR","AllAges",1.09861228866811,2,4,5,0.05,276,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,2,4,1.09861228866811,0,0,0,1.09861228866811,44,52.3090777057087,4.06170646011934,0.999999837567196,1.68022997657212,0.999999977791482,5.77315972805081e-15
"BLTR","Immature",1.09861228866811,2,4,5,0.05,279,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,2,4,1.09861228866811,0,0,0,1.09861228866811,44,12.5281003346281,4.06170646011934,0.93335873796573,1.68022997657212,0.967075565261831,1.4369379930379e-07
"BLTR","Mature",1.09861228866811,2,4,5,0.05,282,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,2,4,1.09861228866811,0,0,0,1.09861228866811,44,12.0539591896029,4.06170646011934,0.924383579379586,1.68022997657212,0.961877653765399,2.04309090978683e-07
"BKTR","AllAges",0.693147180559945,3,4,5,0.05,287,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,3,4,0.693147180559945,0,0,0,0.693147180559945,53,26.772168464785,4.02301699773367,0.99909117245649,1.6741162367031,0.999731854287981,7.19735382403996e-12
"BLTR","Immature",0.693147180559945,3,4,5,0.05,290,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,3,4,0.693147180559945,0,0,0,0.693147180559945,53,6.41197335937335,4.02301699773367,0.700601658135084,1.6741162367031,0.80366730148641,1.69653995972796e-05
"BLTR","Mature",0.693147180559945,3,4,5,0.05,293,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,3,4,0.693147180559945,0,0,0,0.693147180559945,53,6.16930445432942,4.02301699773367,0.683905987472246,1.6741162367031,0.790179494223864,2.087639531545e-05
"BKTR","AllAges",1.09861228866811,3,4,5,0.05,298,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,3,4,1.09861228866811,0,0,0,1.09861228866811,53,67.2545284787682,4.02301699773367,0.999999999423626,1.6741162367031,0.999999999943185,1.11022302462516e-16
"BLTR","Immature",1.09861228866811,3,4,5,0.05,301,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,3,4,1.09861228866811,0,0,0,1.09861228866811,53,16.1075575730933,4.02301699773367,0.976133244243952,1.6741162367031,0.98973734739241,1.02090396136845e-08
"BLTR","Mature",1.09861228866811,3,4,5,0.05,304,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,3,4,1.09861228866811,0,0,0,1.09861228866811,53,15.4979475294894,4.02301699773367,0.971577188685195,1.6741162367031,0.987484948256008,1.57691522062464e-08
"BKTR","AllAges",0.693147180559945,4,4,5,0.05,309,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,4,4,0.693147180559945,0,0,0,0.693147180559945,62,31.2341965422493,3.99588712591073,0.999800309244728,1.66980416251201,0.999948146318322,4.16222611931971e-13
"BLTR","Immature",0.693147180559945,4,4,5,0.05,312,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,4,4,0.693147180559945,0,0,0,0.693147180559945,62,7.48063558593554,3.99588712591073,0.768077352405905,1.66980416251201,0.855468333541445,6.78817867350023e-06
"BLTR","Mature",0.693147180559945,4,4,5,0.05,315,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,4,4,0.693147180559945,0,0,0,0.693147180559945,62,7.19752186338432,3.99588712591073,0.752096086314475,1.66980416251201,0.843393728766849,8.58234016376525e-06
"BKTR","AllAges",1.09861228866811,4,4,5,0.05,320,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,4,4,1.09861228866811,0,0,0,1.09861228866811,62,78.4636165585632,3.99588712591073,0.999999999992912,1.66980416251201,0.999999999999433,0
"BLTR","Immature",1.09861228866811,4,4,5,0.05,323,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,4,4,1.09861228866811,0,0,0,1.09861228866811,62,18.7921505019421,3.99588712591073,0.989471815367704,1.66980416251201,0.995881392834618,1.48101630959019e-09
"BLTR","Mature",1.09861228866811,4,4,5,0.05,326,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,4,4,1.09861228866811,0,0,0,1.09861228866811,62,18.0809387844043,3.99588712591073,0.986975417522203,1.66980416251201,0.994770892904531,2.43235165342526e-09
"BKTR","AllAges",0.693147180559945,5,4,5,0.05,331,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,5,4,0.693147180559945,0,0,0,0.693147180559945,71,34.7046628247214,3.97581015417556,0.999940919887853,1.66659965832853,0.999985995253952,7.7715611723761e-14
"BLTR","Immature",0.693147180559945,5,4,5,0.05,334,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,5,4,0.693147180559945,0,0,0,0.693147180559945,71,8.31181731770618,3.97581015417556,0.811613938003332,1.66659965832853,0.886960809768321,3.38430129165346e-06
"BLTR","Mature",0.693147180559945,5,4,5,0.05,337,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,5,4,0.693147180559945,0,0,0,0.693147180559945,71,7.99724651487146,3.97581015417556,0.796599615672755,1.66659965832853,0.876154243359484,4.36876449427803e-06
"BKTR","AllAges",1.09861228866811,5,4,5,0.05,342,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,5,4,1.09861228866811,0,0,0,1.09861228866811,71,87.1817961761812,3.97581015417556,0.999999999999787,1.66659965832853,0.999999999999985,0
"BLTR","Immature",1.09861228866811,5,4,5,0.05,345,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,5,4,1.09861228866811,0,0,0,1.09861228866811,71,20.8801672243802,3.97581015417556,0.994565958203435,1.66659965832853,0.998014957528788,3.37772032565908e-10
"BLTR","Mature",1.09861228866811,5,4,5,0.05,348,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,5,4,1.09861228866811,0,0,0,1.09861228866811,71,20.0899319826714,3.97581015417556,0.993069186271107,1.66659965832853,0.997397644262046,5.81601988791647e-10
"BKTR","AllAges",0.693147180559945,2,5,5,0.05,353,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,2,5,0.693147180559945,0,0,0,0.693147180559945,53,22.3101403873209,4.02301699773367,0.996277598811146,1.6741162367031,0.998724104792406,1.39759315231913e-10
"BLTR","Immature",0.693147180559945,2,5,5,0.05,356,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,2,5,0.693147180559945,0,0,0,0.693147180559945,53,5.34331113281109,4.02301699773367,0.621565771743856,1.6741162367031,0.73794901652675,4.29269321040593e-05
"BLTR","Mature",0.693147180559945,2,5,5,0.05,359,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,2,5,0.693147180559945,0,0,0,0.693147180559945,53,5.14108704527451,4.02301699773367,0.604977397206747,1.6741162367031,0.723558238609223,5.14127800262942e-05
"BKTR","AllAges",1.09861228866811,2,5,5,0.05,364,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,2,5,1.09861228866811,0,0,0,1.09861228866811,53,56.0454403989736,4.02301699773367,0.999999963989862,1.6741162367031,0.999999995345645,1.33226762955019e-15
"BLTR","Immature",1.09861228866811,2,5,5,0.05,367,0.143742733693192,0.743194864601529,0.0696139883923644,1.15087804362036,0,1,2,0.743194864601529,0.143742733693192,0.0696139883923644,1.15087804362036,0,5,5,5,5,3,7,2,5,1.09861228866811,0,0,0,1.09861228866811,53,13.4229646442443,4.02301699773367,0.949144165143045,1.6741162367031,0.975668352252234,7.08635128354729e-08
"BLTR","Mature",1.09861228866811,2,5,5,0.05,370,5.05652647034668e-09,0.143380651120723,0.252491741697289,1.04069369806768,0,1,2,0.143380651120723,5.05652647034668e-09,0.252491741697289,1.04069369806768,0,5,5,5,5,3,7,2,5,1.09861228866811,0,0,0,1.09861228866811,53,12.9149562745745,4.02301699773367,0.941550601769754,1.6741162367031,0.971444030216733,1.02993213846325e-07
"BKTR","AllAges",0.693147180559945,3,5,5,0.05,375,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,0,1,2,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,0,5,5,5,5,3,7,3,5,0.693147180559945,0,0,0,0.693147180559945,62,29.2820592583585,3.99588712591073,0.999618537714269,1.66980416251201,0.999894846876123,1.33770772237085e-12
