"Species","AgeClass","BACI.eff","n.years.b","n.years.a","n.sites.per.year","alpha","sd.Year","sd.Stream","sd.StreamYear","sd.Resid","n.streams.t","n.streams.c","sdSite","sdYear","sdSiteYear","sdResid","n_TA","n_TB","n_CA","n_CB","ns_T","ns_C","ny_B","ny_A","mu_TA","mu_TB","mu_CA","mu_CB","baci","dfdenom","ncp","Fcrit","power","Tcrit","os.power1","os.power2"
"BKTR","AllAges",0.693147180559945,2,7,20,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,7,0.693147180559945,0,0,0,0.693147180559945,71,95.6249670683831,2.11783051839581,1,1.04405878979755,1,0
"BKTR","AllAges",0.693147180559945,2,10,5,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,26.0284971185411,3.93811107800336,0.999003569014033,1.66055121706573,0.999688457036604,9.61331014792677e-12
"BKTR","AllAges",0.693147180559945,2,10,5,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,26.0284971185411,2.75743034449848,0.999688457089011,1.29024990389028,0.999927262429232,9.94362370221324e-11
"BKTR","AllAges",0.693147180559945,2,10,5,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,26.0284971185411,2.10512272922952,0.999861023926263,1.04194674309763,0.999974529770625,4.55190773962499e-10
"BKTR","AllAges",0.693147180559945,2,10,10,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,51.7775822115258,3.93811107800336,0.999999879088931,1.66055121706573,0.999999981044039,3.10862446895044e-15
"BKTR","AllAges",0.693147180559945,2,10,10,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,51.7775822115258,2.75743034449848,0.999999981045889,1.29024990389028,0.999999997991851,7.7715611723761e-16
"BKTR","AllAges",0.693147180559945,2,10,10,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,51.7775822115258,2.10512272922952,0.999999994595064,1.04194674309763,0.999999999585458,3.33066907387547e-16
"BKTR","AllAges",0.693147180559945,2,10,15,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,77.2517304284089,3.93811107800336,0.999999999992168,1.66055121706573,0.999999999999292,0
"BKTR","AllAges",0.693147180559945,2,10,15,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,77.2517304284089,2.75743034449848,0.999999999999294,1.29024990389028,0.99999999999996,0
"BKTR","AllAges",0.693147180559945,2,10,15,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,77.2517304284089,2.10512272922952,0.999999999999859,1.04194674309763,0.999999999999995,0
"BKTR","AllAges",0.693147180559945,2,10,20,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,102.455321858985,3.93811107800336,1,1.66055121706573,1,0
"BKTR","AllAges",0.693147180559945,2,10,20,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,102.455321858985,2.75743034449848,1,1.29024990389028,1,0
"BKTR","AllAges",0.693147180559945,2,10,20,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,10,0.693147180559945,0,0,0,0.693147180559945,98,102.455321858985,2.10512272922952,1,1.04194674309763,1,0
"BKTR","AllAges",0.693147180559945,2,15,5,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,27.5595851843374,3.90731204535654,0.999431476016682,1.6555791434318,0.999828099928948,3.28104210467473e-12
"BKTR","AllAges",0.693147180559945,2,15,5,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,27.5595851843374,2.7409423001664,0.999828099958618,1.28749974505572,0.999961409510002,3.60343976879562e-11
"BKTR","AllAges",0.693147180559945,2,15,5,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,27.5595851843374,2.09469383261433,0.999924987955928,1.04020544894335,0.999986851247725,1.73312475482135e-10
"BKTR","AllAges",0.693147180559945,2,15,10,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,54.8233223416139,3.90731204535654,0.999999965539415,1.6555791434318,0.999999994797255,6.66133814775094e-16
"BKTR","AllAges",0.693147180559945,2,15,10,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,54.8233223416139,2.7409423001664,0.999999994797793,1.28749974505572,0.999999999473772,2.22044604925031e-16
"BKTR","AllAges",0.693147180559945,2,15,10,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,54.8233223416139,2.09469383261433,0.999999998554581,1.04020544894335,0.999999999894978,1.11022302462516e-16
"BKTR","AllAges",0.693147180559945,2,15,15,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,81.7959498653772,3.90731204535654,0.999999999998913,1.6555791434318,0.999999999999905,0
"BKTR","AllAges",0.693147180559945,2,15,15,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,81.7959498653772,2.7409423001664,0.999999999999905,1.28749974505572,0.999999999999995,0
"BKTR","AllAges",0.693147180559945,2,15,15,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,81.7959498653772,2.09469383261433,0.999999999999982,1.04020544894335,0.999999999999999,0
"BKTR","AllAges",0.693147180559945,2,15,20,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,108.482105497748,3.90731204535654,1,1.6555791434318,1,0
"BKTR","AllAges",0.693147180559945,2,15,20,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,108.482105497748,2.7409423001664,1,1.28749974505572,1,0
"BKTR","AllAges",0.693147180559945,2,15,20,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,2,15,0.693147180559945,0,0,0,0.693147180559945,143,108.482105497748,2.09469383261433,1,1.04020544894335,1,0
"BKTR","AllAges",0.693147180559945,3,1,5,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,11.7128237033435,4.22520127312749,0.908822302524012,1.70561791975927,0.954148060848633,3.13837250964788e-07
"BKTR","AllAges",0.693147180559945,3,1,5,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,11.7128237033435,2.90913248820395,0.95414837504362,1.31497186427052,0.98148773630511,1.64645508182737e-06
"BKTR","AllAges",0.693147180559945,3,1,5,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,11.7128237033435,2.2003644103409,0.972129570246184,1.05752317930608,0.990607741735445,4.83822342067786e-06
"BKTR","AllAges",0.693147180559945,3,1,10,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,23.2999119951864,4.22520127312749,0.996343294130252,1.70561791975927,0.998862921925062,1.0490130986085e-10
"BKTR","AllAges",0.693147180559945,3,1,10,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,23.2999119951864,2.90913248820395,0.998862922214056,1.31497186427052,0.999736349761529,7.91634424679444e-10
"BKTR","AllAges",0.693147180559945,3,1,10,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,23.2999119951864,2.2003644103409,0.999495034564515,1.05752317930608,0.999907642817525,3.02870239998754e-09
"BKTR","AllAges",0.693147180559945,3,1,15,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,34.7632786927846,4.22520127312749,0.999895366260008,1.70561791975927,0.999978466604125,1.27897692436818e-13
"BKTR","AllAges",0.693147180559945,3,1,15,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,34.7632786927846,2.90913248820395,0.999978466651938,1.31497186427052,0.999996867255796,6.82565115539546e-13
"BKTR","AllAges",0.693147180559945,3,1,15,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,34.7632786927846,2.2003644103409,0.999992663931804,1.05752317930608,0.999999191672724,3.14304138271382e-12
"BKTR","AllAges",0.693147180559945,3,1,20,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,46.1048948365425,4.22520127312749,0.999997493846688,1.70561791975927,0.999999644615026,7.88258347483861e-15
"BKTR","AllAges",0.693147180559945,3,1,20,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,46.1048948365425,2.90913248820395,0.999999644631175,1.31497186427052,0.999999965873783,3.44169137633799e-15
"BKTR","AllAges",0.693147180559945,3,1,20,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,3,1,0.693147180559945,0,0,0,0.693147180559945,26,46.1048948365425,2.2003644103409,0.999999904474652,1.05752317930608,0.99999999327463,6.99440505513849e-15
"BKTR","AllAges",0.693147180559945,3,2,5,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,18.7405179253496,4.1213382003449,0.987696719341418,1.68957245778027,0.995318285844988,1.88709625703609e-09
"BKTR","AllAges",0.693147180559945,3,2,5,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,18.7405179253496,2.85465509008965,0.9953182879296,1.30621180201603,0.998630007470758,1.33893346410119e-08
"BKTR","AllAges",0.693147180559945,3,2,5,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,18.7405179253496,2.16630778445717,0.997627686271919,1.05201942674807,0.999440275881277,4.83148878682726e-08
"BKTR","AllAges",0.693147180559945,3,2,10,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,37.2798591922983,4.1213382003449,0.999964311652583,1.68957245778027,0.999992823813652,1.95399252334028e-14
"BKTR","AllAges",0.693147180559945,3,2,10,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,37.2798591922983,2.85465509008965,0.999992823873096,1.30621180201603,0.999998983293303,1.4122036873232e-13
"BKTR","AllAges",0.693147180559945,3,2,10,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,37.2798591922983,2.16630778445717,0.999997590803987,1.05201942674807,0.999999742969445,6.43596287375203e-13
"BKTR","AllAges",0.693147180559945,3,2,15,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,55.6212459084551,4.1213382003449,0.999999936416639,1.68957245778027,0.999999992520004,1.88737914186277e-15
"BKTR","AllAges",0.693147180559945,3,2,15,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,55.6212459084551,2.85465509008965,0.999999992522773,1.30621180201603,0.999999999418215,6.66133814775094e-16
"BKTR","AllAges",0.693147180559945,3,2,15,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,15,15,15,15,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,55.6212459084551,2.16630778445717,0.999999998215852,1.05201942674807,0.999999999900524,1.11022302462516e-16
"BKTR","AllAges",0.693147180559945,3,2,20,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,73.7678317384682,4.1213382003449,0.999999999910944,1.68957245778027,0.999999999993495,0
"BKTR","AllAges",0.693147180559945,3,2,20,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,73.7678317384682,2.85465509008965,0.99999999999352,1.30621180201603,0.999999999999702,0
"BKTR","AllAges",0.693147180559945,3,2,20,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,20,20,20,20,3,7,3,2,0.693147180559945,0,0,0,0.693147180559945,35,73.7678317384682,2.16630778445717,0.999999999998856,1.05201942674807,0.999999999999964,0
"BKTR","AllAges",0.693147180559945,3,3,5,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,23.4256474066869,4.06170646011934,0.997214619989305,1.68022997657212,0.999092890304053,7.13127334961428e-11
"BKTR","AllAges",0.693147180559945,3,3,5,0.1,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,23.4256474066869,2.82317277417153,0.999092890587873,1.3010900596888,0.999777898612012,6.10239303533433e-10
"BKTR","AllAges",0.693147180559945,3,3,5,0.15,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,5,5,5,5,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,23.4256474066869,2.14655297702596,0.999584461871315,1.04879362148943,0.999919497574441,2.49581766365026e-09
"BKTR","AllAges",0.693147180559945,3,3,10,0.05,0.142345588793919,0.491173747581474,0.0186718177732969,0.566819724469944,3,7,0.491173747581474,0.142345588793919,0.0186718177732969,0.566819724469944,10,10,10,10,3,7,3,3,0.693147180559945,0,0,0,0.693147180559945,44,46.5998239903727,4.06170646011934,0.999998773330799,1.68022997657212,0.99999980416906,1.27675647831893e-14
